session_id,target
1,0.00022111993828052037
2,2.0961215495574746e-10
3,6.124438288109706e-08
4,0.00029416568940130735
5,0.00010505633377251763
6,0.0006551021123268688
7,0.029702138229422897
8,0.0037544273670942385
9,0.00013957455040131342
10,0.0008882909885571399
11,0.00017186145696165448
12,3.9419924670527474e-05
13,3.396542412341476e-05
14,0.006767593338806483
15,0.0003180574862229494
16,0.0007311030948219495
17,0.0010172532505299133
18,3.433082257823762e-05
19,0.0006838653081692603
20,2.667778805735029e-06
21,0.0228650502247418
22,0.0003965379592319008
23,9.021291235444099e-05
24,0.0011349869897485047
25,0.006294471922379881
26,7.981891878902414e-05
27,0.00047979364568228304
28,3.875302847440838e-06
29,0.017018720905746097
30,1.7641517672445064e-05
31,0.0035998882967213605
32,0.0022150711811273834
33,0.0008008591320907033
34,5.248636684841241e-05
35,0.017695329498943653
36,0.002037230767660837
37,0.0001145807774923221
38,6.892799706824713e-08
39,1.7641517672445064e-05
40,8.224386604315863e-05
41,0.001248895907703987
42,0.0007805739202565109
43,0.0005096475758755175
44,2.5189228857743956e-05
45,0.12911162942499416
46,2.3844421252756557e-07
47,4.320664725965485e-05
48,1.263599974829934e-05
49,7.142509985745885e-05
50,0.00037275330270039283
51,1.749511769051624e-06
52,1.622179716082e-05
53,0.10718700147038017
54,3.20115463609625e-05
55,0.00022555555134134327
56,0.0035890165353804136
57,3.738933183472156e-06
58,0.0024317187171566676
59,1.5161371914053628e-07
60,3.618529438540207e-06
61,0.00011980077393339998
62,0.0017759420665469567
63,6.579050218603466e-05
64,0.0002789237662864946
65,5.798770214478915e-07
66,1.0502073268831039e-06
67,0.0005108403717019919
68,8.908972093594996e-05
69,0.03488472815518508
70,0.0005753024439204863
71,5.3273295503348316e-05
72,8.764836903537161e-07
73,0.001164689350642718
74,3.510905357966101e-10
75,0.0006220847045986717
76,0.00012609808186141578
77,0.007390710687786761
78,0.004759406065171872
79,5.543026641828794e-05
80,0.0002804131085560425
81,0.00017275218897968206
82,0.003831872612075652
83,9.71582281911373e-07
84,0.976295558010842
85,4.841154271890557e-05
86,9.426004802030246e-07
87,0.012478401427848151
88,0.00012030022785288158
89,0.0044371803665601995
90,0.16622465314935397
91,0.00033545150934283707
92,6.710012679406962e-06
93,0.04248446029649039
94,0.0002617073425615164
95,0.0007617231132083483
96,3.8931196794836225e-07
97,0.00011943457202209314
98,0.00034840881551039384
99,5.039309576284776e-05
100,0.0002724734911496984
101,0.004577764084802696
102,0.001005628139468996
103,0.0002910340442865664
104,0.00017935568802614302
105,7.087448914500458e-06
106,0.0002103637419958696
107,0.009060195534613411
108,2.1627500709488165e-05
109,0.00014444147866174057
110,7.069104666231991e-05
111,0.00021543563587218077
112,0.0002120366915836894
113,0.0004914980420225031
114,1.5469069753884234e-06
115,0.00015446490346121165
116,1.3818268081814562e-06
117,0.00019182513204480233
118,0.0010887126891486849
119,6.41661263761553e-08
120,0.00012431867913414006
121,8.499978942195438e-05
122,7.899369583191327e-06
123,0.0003765638765475709
124,4.717595966520615e-05
125,0.014781338210910619
126,1.0432920547611868e-06
127,1.8586895506735255e-05
128,0.0022907369220778423
129,0.0029612088434105314
130,0.019820884175621802
131,0.0005212174605081847
132,0.029702138229422897
133,0.004309309569325975
134,5.90507809548413e-05
135,3.285981466294496e-05
136,0.0002388151341642246
137,0.0009283514427203347
138,0.0017091398481608132
139,1.3004561003543841e-05
140,0.0028645222378379377
141,1.048392071912811e-07
142,0.002075473818412536
143,0.0001861545157171418
144,0.030864072674648434
145,2.0961215495574746e-10
146,0.0004143708904735308
147,0.0011711996691173977
148,0.003017147728714868
149,0.01142537965653248
150,0.0026346437646055324
151,8.01540472119258e-05
152,0.016446297439559245
153,0.00032109923630632394
154,9.532795000749295e-06
155,0.0005199620324913638
156,1.6849089195760584e-05
157,0.0003375944077905537
158,0.0002388151341642242
159,1.6011249317285694e-06
160,7.899369583191327e-06
161,0.0020516603961286055
162,0.0001662796011614522
163,0.0001080463389974072
164,0.003323084956828778
165,3.991859575800695e-06
166,0.00015622163790957557
167,0.007868190248540597
168,0.011509675158237581
169,0.010614594591482715
170,0.0014033313428513231
171,0.023724244000829002
172,5.527444428859985e-05
173,0.00048195104077157437
174,6.582621271625444e-05
175,0.8194815759405626
176,0.0019170873775519153
177,0.017034948760950276
178,1.7652653608659059e-06
179,0.00013379419831758676
180,0.0009788862621856007
181,0.00017400137183307653
182,0.00018004248784657306
183,2.973629432120926e-05
184,1.3155948622301826e-06
185,0.00014249206681519384
186,4.135517909049343e-05
187,1.1565351968900943e-05
188,2.2456197780903314e-07
189,0.006862541076516999
190,8.66506579587249e-05
191,0.005056228673806226
192,3.236064550846321e-05
193,0.004048832344069833
194,0.0002375445452483646
195,0.0007658452760874294
196,5.398799283855303e-08
197,0.0005434144461865453
198,0.01804958042201272
199,0.0045603315978131375
200,5.976282861298113e-06
201,2.3844421252756557e-07
202,0.01722361174553593
203,1.8740934263839137e-06
204,4.9064833161903685e-06
205,0.025895079391684696
206,9.172405713137693e-06
207,0.0005099166002671088
208,4.1727123978706616e-05
209,4.4799260772532e-06
210,0.003140818970770687
211,2.9184949153402976e-05
212,0.002253244031872291
213,7.456410360352418e-05
214,0.004497493456358552
215,9.350472472589866e-05
216,0.009946629297557047
217,0.02266291428366306
218,0.010614594591482715
219,0.001191753499509462
220,0.0011261064210981854
221,0.000500682483591367
222,3.508686281824689e-05
223,0.002068622704270805
224,0.010614594591482715
225,0.007220975929802962
226,0.005532520576930342
227,0.0006622925404786321
228,0.0007668596087773191
229,0.0015673721334877723
230,0.004981806707790427
231,0.00015448755820382672
232,0.0002795791006891992
233,0.00022430365150393977
234,0.005383270070452289
235,5.2346748873816545e-05
236,0.0004918985520022919
237,0.002622483426909294
238,0.029702138229422897
239,1.7641517672445064e-05
240,0.0014470617209983267
241,1.0975278408477661e-06
242,1.3087391904449157e-05
243,1.2109342016173834e-05
244,0.0001341850755436244
245,0.0007611420614550204
246,0.00011941992798718342
247,0.0036708712041194315
248,0.0015192856553546026
249,6.140280606735511e-05
250,0.000271386268503489
251,0.007076017218741422
252,0.0004016052509935709
253,0.0006383739431539235
254,1.3716216207901902e-05
255,0.0010157901296489365
256,1.1625416760815581e-06
257,3.98660941241668e-06
258,0.020854469653642186
259,0.006246141486023445
260,0.0011017868739656832
261,5.085960771806888e-05
262,5.328747644663984e-05
263,0.0009812742426317334
264,0.012774574374709255
265,0.0017353149910097722
266,0.0007188074943137795
267,2.254170159467763e-07
268,5.578994207503224e-06
269,0.00044625273816894796
