session_id,target
1,0.0002120555868062982
2,2.489855324794943e-07
3,9.973047188538017e-07
4,0.00020494393666832915
5,0.0001398875188344122
6,0.00033627906752444945
7,0.017477493502763224
8,0.0029304316712901617
9,9.272226220519286e-05
10,0.0013771026033976333
11,0.0002769145819094895
12,3.301619798379862e-05
13,4.59297048545077e-05
14,0.0143979179359262
15,0.000615366400819556
16,0.0005194519452403611
17,0.002111399015891417
18,2.517355411162444e-05
19,0.0024522813756201684
20,2.2216359444815835e-06
21,0.04375576880302459
22,0.00018627684262260453
23,0.00031991652556870136
24,0.0008581500588777261
25,0.01241407999051593
26,4.539410831757448e-05
27,0.0002884210997297486
28,1.5581057442675479e-06
29,0.016949427747218238
30,0.0002618583614034067
31,0.01590076674770978
32,0.014569652417050188
33,0.0004934592526990529
34,2.9028598606210265e-05
35,0.020931113655747263
36,0.001599039822795742
37,6.410221230108068e-05
38,4.824351315723215e-07
39,0.0002618583614034067
40,3.657287715905939e-05
41,0.0018809780747694933
42,0.0009279114870346318
43,0.00028679822231130007
44,3.7109962558641544e-05
45,0.15480271092663542
46,4.185396557172485e-05
47,0.00021081902625532233
48,2.6556871005484058e-05
49,0.00017293818295047435
50,0.00018622929300713298
51,8.017576682727684e-07
52,8.418812561583752e-05
53,0.08695691544329053
54,0.0003262774686511489
55,0.0003014584167758496
56,0.002494625776414271
57,2.6307405330797876e-06
58,0.0013511365875326998
59,3.126982403597135e-06
60,2.691235997605761e-06
61,5.7191540077153716e-05
62,0.0011886486510682562
63,2.9512203489609404e-05
64,0.000567900389720981
65,3.4686929826516933e-06
66,2.627560214203287e-06
67,0.00042575666097365066
68,0.000282785593038949
69,0.08859082064182193
70,0.00032687038426694156
71,0.0002726502492548412
72,0.0001089047800120989
73,0.0022413011073727984
74,8.712841055856867e-06
75,0.0005194628782512977
76,0.0005382404671387916
77,0.004801688536282796
78,0.003896467664032157
79,0.0001330531501076785
80,0.00019591313715171298
81,0.00010416670502468524
82,0.0019342081039656184
83,2.0413765081409318e-07
84,0.9162710926021804
85,9.52099589424157e-05
86,1.991028134603959e-06
87,0.009500317325450659
88,0.0008792932968557532
89,0.0037830453553900152
90,0.12281114626750772
91,0.00018531230152062436
92,2.7384633385379548e-06
93,0.03387122366928904
94,0.00017876641819520526
95,0.00245966194330888
96,8.673457115438989e-07
97,0.00044208692369828264
98,0.0001842518179667905
99,3.386758112471756e-05
100,0.0007091710242462542
101,0.0025339600827085644
102,0.003046572904551302
103,0.00028869370004961205
104,0.00024463785427105583
105,6.152742815525886e-05
106,0.0001440989486557606
107,0.005063098608296764
108,5.119675163713579e-05
109,9.761133513701227e-05
110,3.5355861862649536e-05
111,0.0007592803635596575
112,0.000130752281326592
113,0.0007008152367303804
114,3.3034656646405405e-06
115,9.401996718322959e-05
116,2.6237753335666883e-06
117,0.00021027731956748712
118,0.0033128970349657234
119,7.573999857472369e-07
120,0.00045544062261800044
121,4.3862436363345964e-05
122,8.294480591246157e-06
123,0.00022150894555615647
124,7.895168171185855e-05
125,0.008846062725543644
126,1.269214316605298e-06
127,9.50411155926163e-06
128,0.0012226709505887827
129,0.00413876337589404
130,0.013378432173383855
131,0.0011385258402651032
132,0.017477493502763224
133,0.0035904756100915373
134,8.104663448038159e-05
135,1.7318758877807144e-05
136,0.0005382854824029659
137,0.0005125784642016607
